State Name,STATEAB,Date Local,Temp Arithmetic Mean,Wind Arithmetic Mean,AQI,AQI Category,Month
Nebraska,NE,2025-04-26,54.4875,110.083333,37,Good,4
Nebraska,NE,2025-04-27,57.579167,7.475,35,Good,4
Nebraska,NE,2025-04-27,57.579167,133.458333,35,Good,4
Nebraska,NE,2025-04-28,72.05,10.958333,54,Moderate,4
Nebraska,NE,2025-04-28,72.05,199.666667,54,Moderate,4
Nebraska,NE,2025-04-29,55.5625,6.120833,45,Good,4
Nebraska,NE,2025-04-29,55.5625,234.291667,45,Good,4
Nebraska,NE,2025-04-30,57.1,4.0625,30,Good,4
Nebraska,NE,2025-04-30,57.1,116.125,30,Good,4
Nebraska,NE,2025-05-01,59.254167,5.120833,40,Good,5
Nebraska,NE,2025-05-01,59.254167,233.75,40,Good,5
Nebraska,NE,2025-05-02,54.454167,5.295833,34,Good,5
Nebraska,NE,2025-05-02,54.454167,197.833333,34,Good,5
Nebraska,NE,2025-05-03,55.445833,3.116667,43,Good,5
Nebraska,NE,2025-05-03,55.445833,179.833333,43,Good,5
Nebraska,NE,2025-05-04,63.3625,2.216667,51,Moderate,5
Nebraska,NE,2025-05-04,63.3625,136.25,51,Moderate,5
Nebraska,NE,2025-05-05,67.4375,3.379167,49,Good,5
Nebraska,NE,2025-05-05,67.4375,163.833333,49,Good,5
Nebraska,NE,2025-05-06,66.116667,3.75,48,Good,5
Nebraska,NE,2025-05-06,66.116667,115.125,48,Good,5
Nebraska,NE,2025-05-07,68.622727,4.190909,49,Good,5
Nebraska,NE,2025-05-07,68.622727,84.409091,49,Good,5
Nebraska,NE,2025-05-08,68.533333,4.279167,60,Moderate,5
Nebraska,NE,2025-05-08,68.533333,63.916667,60,Moderate,5
Nebraska,NE,2025-05-09,70.216667,2.833333,64,Moderate,5
Nebraska,NE,2025-05-09,70.216667,113.583333,64,Moderate,5
Nebraska,NE,2025-05-10,74.9625,3.383333,80,Moderate,5
Nebraska,NE,2025-05-10,74.9625,136.666667,80,Moderate,5
Nebraska,NE,2025-05-11,75.645833,4.1875,77,Moderate,5
Nebraska,NE,2025-05-11,75.645833,143.291667,77,Moderate,5
Nebraska,NE,2025-05-12,73.275,4.479167,90,Moderate,5
Nebraska,NE,2025-05-12,73.275,145.125,90,Moderate,5
Nebraska,NE,2025-05-13,75.6125,4.466667,77,Moderate,5
Nebraska,NE,2025-05-13,75.6125,142.833333,77,Moderate,5
Nebraska,NE,2025-05-14,77.1375,6.279167,51,Moderate,5
Nebraska,NE,2025-05-14,77.1375,118.125,51,Moderate,5
Nebraska,NE,2025-05-15,71.429167,7.6625,48,Good,5
Nebraska,NE,2025-05-15,71.429167,225.708333,48,Good,5
Nebraska,NE,2025-05-16,61.704167,10.075,60,Moderate,5
Nebraska,NE,2025-05-16,61.704167,274.708333,60,Moderate,5
Nebraska,NE,2025-05-17,58.616667,8.316667,37,Good,5
Nebraska,NE,2025-05-17,58.616667,256.0,37,Good,5
Nebraska,NE,2025-05-18,60.541667,6.8125,41,Good,5
Nebraska,NE,2025-05-18,60.541667,84.583333,41,Good,5
Nebraska,NE,2025-05-19,61.841667,7.620833,28,Good,5
Nebraska,NE,2025-05-19,61.841667,111.666667,28,Good,5
Nebraska,NE,2025-05-20,55.4,6.745833,19,Good,5
Nebraska,NE,2025-05-20,55.4,257.958333,19,Good,5
Nebraska,NE,2025-05-21,54.929167,7.479167,34,Good,5
Nebraska,NE,2025-05-21,54.929167,316.875,34,Good,5
Nebraska,NE,2025-05-22,55.075,5.754167,37,Good,5
Nebraska,NE,2025-05-22,55.075,254.875,37,Good,5
Nebraska,NE,2025-05-23,55.991667,2.304167,33,Good,5
Nebraska,NE,2025-05-23,55.991667,151.208333,33,Good,5
Nebraska,NE,2025-05-24,60.041667,4.683333,39,Good,5
Nebraska,NE,2025-05-24,60.041667,67.916667,39,Good,5
Nebraska,NE,2025-05-25,60.2625,5.104167,40,Good,5
Nebraska,NE,2025-05-25,60.2625,77.375,40,Good,5
Nebraska,NE,2025-05-26,58.016667,4.2,38,Good,5
Nebraska,NE,2025-05-26,58.016667,80.416667,38,Good,5
Nebraska,NE,2025-05-27,56.170833,3.3125,35,Good,5
Nebraska,NE,2025-05-27,56.170833,77.25,35,Good,5
Nebraska,NE,2025-05-28,59.194737,2.484211,42,Good,5
Nebraska,NE,2025-05-28,59.194737,172.526316,42,Good,5
Nebraska,NE,2025-05-29,63.204762,4.185714,44,Good,5
Nebraska,NE,2025-05-29,63.204762,233.095238,44,Good,5
Nebraska,NE,2025-05-30,67.1625,3.8375,50,Good,5
Nebraska,NE,2025-05-30,67.1625,272.625,50,Good,5
Nebraska,NE,2025-05-31,72.379167,3.241667,77,Moderate,5
Nebraska,NE,2025-05-31,72.379167,218.125,77,Moderate,5
Nebraska,NE,2025-06-01,76.383333,2.9625,105,Unhealthy for Sensitive Groups,6
Nebraska,NE,2025-06-01,76.383333,250.291667,105,Unhealthy for Sensitive Groups,6
Nebraska,NE,2025-06-02,79.566667,7.391667,71,Moderate,6
Nebraska,NE,2025-06-02,79.566667,176.25,71,Moderate,6
Nebraska,NE,2025-06-03,60.458333,5.720833,75,Moderate,6
Nebraska,NE,2025-06-03,60.458333,287.583333,75,Moderate,6
Nebraska,NE,2025-06-04,66.45,2.770833,64,Moderate,6
Nebraska,NE,2025-06-04,66.45,156.041667,64,Moderate,6
Nebraska,NE,2025-06-05,66.625,2.395833,67,Moderate,6
Nebraska,NE,2025-06-05,66.625,114.25,67,Moderate,6
Nebraska,NE,2025-06-06,69.495833,2.608333,55,Moderate,6
Nebraska,NE,2025-06-06,69.495833,204.25,55,Moderate,6
Nebraska,NE,2025-06-07,71.9125,2.683333,53,Moderate,6
Nebraska,NE,2025-06-07,71.9125,163.708333,53,Moderate,6
Nebraska,NE,2025-06-08,63.579167,5.041667,80,Moderate,6
Nebraska,NE,2025-06-08,63.579167,254.958333,80,Moderate,6
Nebraska,NE,2025-06-09,63.479167,5.854167,62,Moderate,6
Nebraska,NE,2025-06-09,63.479167,257.083333,62,Moderate,6
Nebraska,NE,2025-06-10,74.133333,4.05,74,Moderate,6
Nebraska,NE,2025-06-10,74.133333,205.458333,74,Moderate,6
Nebraska,NE,2025-06-11,82.479167,5.820833,64,Moderate,6
Nebraska,NE,2025-06-11,82.479167,190.75,64,Moderate,6
Nebraska,NE,2025-06-12,77.354167,4.7875,55,Moderate,6
Nebraska,NE,2025-06-12,77.354167,161.625,55,Moderate,6
Nebraska,NE,2025-06-13,77.591667,3.525,52,Moderate,6
Nebraska,NE,2025-06-13,77.591667,183.75,52,Moderate,6
Nebraska,NE,2025-06-14,80.691667,3.529167,41,Good,6
Nebraska,NE,2025-06-14,80.691667,158.583333,41,Good,6
Nebraska,NE,2025-06-15,81.220833,4.379167,44,Good,6
Nebraska,NE,2025-06-15,81.220833,137.958333,44,Good,6
Nebraska,NE,2025-06-16,79.2375,5.5375,46,Good,6
Nebraska,NE,2025-06-16,79.2375,189.5,46,Good,6
Nebraska,NE,2025-06-17,74.3625,4.195833,43,Good,6
Nebraska,NE,2025-06-17,74.3625,139.041667,43,Good,6
Nebraska,NE,2025-06-18,71.220833,4.391667,44,Good,6
Nebraska,NE,2025-06-18,71.220833,220.083333,44,Good,6
Nebraska,NE,2025-06-19,79.5,5.016667,61,Moderate,6
Nebraska,NE,2025-06-19,79.5,201.625,61,Moderate,6
Nebraska,NE,2025-06-20,87.466667,10.325,41,Good,6
Nebraska,NE,2025-06-20,87.466667,180.0,41,Good,6
Nebraska,NE,2025-06-21,88.866667,12.1625,47,Good,6
Nebraska,NE,2025-06-21,88.866667,181.625,47,Good,6
Nebraska,NE,2025-06-22,86.479167,12.0875,62,Moderate,6
Nebraska,NE,2025-06-22,86.479167,176.541667,62,Moderate,6
Nebraska,NE,2025-06-23,77.925,6.241667,52,Moderate,6
Nebraska,NE,2025-06-23,77.925,199.625,52,Moderate,6
Nebraska,NE,2025-06-24,74.095833,3.929167,22,Good,6
Nebraska,NE,2025-06-24,74.095833,131.041667,22,Good,6
Nebraska,NE,2025-06-25,77.629167,5.8,35,Good,6
Nebraska,NE,2025-06-25,77.629167,151.833333,35,Good,6
Nebraska,NE,2025-06-26,77.166667,4.925,33,Good,6
Nebraska,NE,2025-06-26,77.166667,214.75,33,Good,6
Nebraska,NE,2025-06-27,78.404167,3.829167,42,Good,6
Nebraska,NE,2025-06-27,78.404167,141.208333,42,Good,6
Nebraska,NE,2025-06-28,82.3125,6.245833,38,Good,6
Nebraska,NE,2025-06-28,82.3125,157.916667,38,Good,6
Nebraska,NE,2025-06-29,76.158333,4.154167,42,Good,6
Nebraska,NE,2025-06-29,76.158333,115.708333,42,Good,6
Nebraska,NE,2025-06-30,77.7125,4.595833,41,Good,6
Nebraska,NE,2025-06-30,77.7125,287.833333,41,Good,6
Nevada,NV,2025-01-01,45.833333,2.304167,125,Unhealthy for Sensitive Groups,1
Nevada,NV,2025-01-01,45.833333,122.8625,125,Unhealthy for Sensitive Groups,1
Nevada,NV,2025-01-02,48.958333,1.320833,79,Moderate,1
Nevada,NV,2025-01-02,48.958333,138.975,79,Moderate,1
Nevada,NV,2025-01-03,48.375,1.533333,73,Moderate,1
Nevada,NV,2025-01-03,48.375,176.254167,73,Moderate,1
Nevada,NV,2025-01-04,52.791667,3.583333,42,Good,1
Nevada,NV,2025-01-04,52.791667,175.741667,42,Good,1
Nevada,NV,2025-01-05,49.5,2.083333,55,Moderate,1
Nevada,NV,2025-01-05,49.5,102.804167,55,Moderate,1
Nevada,NV,2025-01-06,48.291667,2.004167,61,Moderate,1
Nevada,NV,2025-01-06,48.291667,137.995833,61,Moderate,1
Nevada,NV,2025-01-07,52.166667,10.525,79,Moderate,1
Nevada,NV,2025-01-07,52.166667,32.545833,79,Moderate,1
Nevada,NV,2025-01-08,48.583333,5.558333,39,Good,1
Nevada,NV,2025-01-08,48.583333,78.354167,39,Good,1
Nevada,NV,2025-01-09,49.458333,10.804167,56,Moderate,1
Nevada,NV,2025-01-09,49.458333,77.879167,56,Moderate,1
Nevada,NV,2025-01-10,44.75,2.45,54,Moderate,1
Nevada,NV,2025-01-10,44.75,134.166667,54,Moderate,1
Nevada,NV,2025-01-11,46.166667,5.641667,48,Good,1
Nevada,NV,2025-01-11,46.166667,87.483333,48,Good,1
Nevada,NV,2025-01-12,45.208333,4.320833,39,Good,1
Nevada,NV,2025-01-12,45.208333,67.3375,39,Good,1
Nevada,NV,2025-01-13,43.5,2.5625,35,Good,1
Nevada,NV,2025-01-13,43.5,95.216667,35,Good,1
Nevada,NV,2025-01-14,44.541667,3.341667,40,Good,1
Nevada,NV,2025-01-14,44.541667,80.520833,40,Good,1
Nevada,NV,2025-01-15,47.125,3.291667,53,Moderate,1
Nevada,NV,2025-01-15,47.125,88.720833,53,Moderate,1
Nevada,NV,2025-01-16,46.875,2.558333,68,Moderate,1
Nevada,NV,2025-01-16,46.875,124.570833,68,Moderate,1
Nevada,NV,2025-01-17,43.666667,2.154167,69,Moderate,1
Nevada,NV,2025-01-17,43.666667,153.625,69,Moderate,1
Nevada,NV,2025-01-18,43.958333,4.7875,52,Moderate,1
Nevada,NV,2025-01-18,43.958333,81.6125,52,Moderate,1
Nevada,NV,2025-01-19,41.125,2.816667,61,Moderate,1
Nevada,NV,2025-01-19,41.125,127.65,61,Moderate,1
Nevada,NV,2025-01-20,40.583333,8.279167,55,Moderate,1
Nevada,NV,2025-01-20,40.583333,49.754167,55,Moderate,1
Nevada,NV,2025-01-21,36.541667,2.383333,61,Moderate,1
Nevada,NV,2025-01-21,36.541667,128.170833,61,Moderate,1
Nevada,NV,2025-01-22,42.958333,3.904167,69,Moderate,1
Nevada,NV,2025-01-22,42.958333,118.329167,69,Moderate,1
Nevada,NV,2025-01-23,44.5,3.391667,53,Moderate,1
Nevada,NV,2025-01-23,44.5,79.225,53,Moderate,1
Nevada,NV,2025-01-24,42.541667,2.345833,68,Moderate,1
Nevada,NV,2025-01-24,42.541667,143.4125,68,Moderate,1
Nevada,NV,2025-01-25,42.75,1.491667,78,Moderate,1
Nevada,NV,2025-01-25,42.75,148.208333,78,Moderate,1
Nevada,NV,2025-01-26,48.541667,2.808333,70,Moderate,1
Nevada,NV,2025-01-26,48.541667,96.091667,70,Moderate,1
Nevada,NV,2025-01-27,47.291667,2.733333,58,Moderate,1
Nevada,NV,2025-01-27,47.291667,86.416667,58,Moderate,1
Nevada,NV,2025-01-28,45.375,2.820833,71,Moderate,1
Nevada,NV,2025-01-28,45.375,109.279167,71,Moderate,1
Nevada,NV,2025-01-29,46.0,2.45,62,Moderate,1
Nevada,NV,2025-01-29,46.0,159.266667,62,Moderate,1
Nevada,NV,2025-01-30,44.416667,2.104167,76,Moderate,1
Nevada,NV,2025-01-30,44.416667,167.7375,76,Moderate,1
Nevada,NV,2025-01-31,46.708333,1.654167,78,Moderate,1
Nevada,NV,2025-01-31,46.708333,166.9875,78,Moderate,1
Nevada,NV,2025-02-01,50.333333,1.6875,78,Moderate,2
Nevada,NV,2025-02-01,50.333333,167.7625,78,Moderate,2
Nevada,NV,2025-02-02,56.166667,1.808333,76,Moderate,2
Nevada,NV,2025-02-02,56.166667,150.704167,76,Moderate,2
Nevada,NV,2025-02-03,57.5,1.516667,64,Moderate,2
Nevada,NV,2025-02-03,57.5,144.1125,64,Moderate,2
Nevada,NV,2025-02-04,65.833333,6.2875,53,Moderate,2
Nevada,NV,2025-02-04,65.833333,168.8625,53,Moderate,2
Nevada,NV,2025-02-05,68.208333,5.258333,68,Moderate,2
Nevada,NV,2025-02-05,68.208333,210.379167,68,Moderate,2
Nevada,NV,2025-02-06,62.083333,4.0375,48,Good,2
Nevada,NV,2025-02-06,62.083333,193.629167,48,Good,2
Nevada,NV,2025-02-07,67.666667,7.183333,66,Moderate,2
Nevada,NV,2025-02-07,67.666667,232.916667,66,Moderate,2
Nevada,NV,2025-02-08,56.291667,3.3375,44,Good,2
Nevada,NV,2025-02-08,56.291667,139.8375,44,Good,2
Nevada,NV,2025-02-09,51.291667,3.366667,43,Good,2
Nevada,NV,2025-02-09,51.291667,89.466667,43,Good,2
Nevada,NV,2025-02-10,53.375,2.754167,52,Moderate,2
Nevada,NV,2025-02-10,53.375,155.7,52,Moderate,2
Nevada,NV,2025-02-11,49.833333,5.095833,52,Moderate,2
Nevada,NV,2025-02-11,49.833333,177.766667,52,Moderate,2
Nevada,NV,2025-02-12,42.583333,2.766667,44,Good,2
Nevada,NV,2025-02-12,42.583333,127.1375,44,Good,2
Nevada,NV,2025-02-13,41.791667,2.458333,41,Good,2
Nevada,NV,2025-02-13,41.791667,133.975,41,Good,2
Nevada,NV,2025-02-14,53.708333,5.341667,42,Good,2
Nevada,NV,2025-02-14,53.708333,174.116667,42,Good,2
Nevada,NV,2025-02-15,51.083333,1.916667,41,Good,2
Nevada,NV,2025-02-15,51.083333,122.7625,41,Good,2
Nevada,NV,2025-02-16,51.875,1.675,56,Moderate,2
Nevada,NV,2025-02-16,51.875,114.495833,56,Moderate,2
Nevada,NV,2025-02-17,55.083333,1.783333,64,Moderate,2
Nevada,NV,2025-02-17,55.083333,171.533333,64,Moderate,2
Nevada,NV,2025-02-18,58.208333,2.666667,43,Good,2
Nevada,NV,2025-02-18,58.208333,115.775,43,Good,2
Nevada,NV,2025-02-19,55.833333,2.004167,48,Good,2
Nevada,NV,2025-02-19,55.833333,120.825,48,Good,2
Nevada,NV,2025-02-20,57.333333,4.245833,42,Good,2
Nevada,NV,2025-02-20,57.333333,137.991667,42,Good,2
Nevada,NV,2025-02-21,56.458333,3.266667,41,Good,2
Nevada,NV,2025-02-21,56.458333,86.608333,41,Good,2
Nevada,NV,2025-02-22,56.0,2.404167,55,Moderate,2
Nevada,NV,2025-02-22,56.0,143.870833,55,Moderate,2
Nevada,NV,2025-02-23,58.0,2.141667,59,Moderate,2
Nevada,NV,2025-02-23,58.0,157.683333,59,Moderate,2
Nevada,NV,2025-02-24,63.125,1.9125,59,Moderate,2
Nevada,NV,2025-02-24,63.125,165.0,59,Moderate,2
Nevada,NV,2025-02-25,66.625,3.025,54,Moderate,2
Nevada,NV,2025-02-25,66.625,165.225,54,Moderate,2
Nevada,NV,2025-02-26,63.125,7.6125,45,Good,2
Nevada,NV,2025-02-26,63.125,52.379167,45,Good,2
Nevada,NV,2025-02-27,61.583333,7.058333,47,Good,2
Nevada,NV,2025-02-27,61.583333,76.529167,47,Good,2
Nevada,NV,2025-02-28,62.916667,2.779167,51,Moderate,2
Nevada,NV,2025-02-28,62.916667,114.254167,51,Moderate,2
Nevada,NV,2025-03-01,65.291667,2.916667,57,Moderate,3
Nevada,NV,2025-03-01,65.291667,147.208333,57,Moderate,3
Nevada,NV,2025-03-02,59.75,7.8,67,Moderate,3
Nevada,NV,2025-03-02,59.75,218.091667,67,Moderate,3
Nevada,NV,2025-03-03,51.375,4.0125,54,Moderate,3
Nevada,NV,2025-03-03,51.375,222.029167,54,Moderate,3
Nevada,NV,2025-03-04,53.75,2.258333,44,Good,3
Nevada,NV,2025-03-04,53.75,188.5,44,Good,3
Nevada,NV,2025-03-05,56.541667,2.841667,49,Good,3
Nevada,NV,2025-03-05,56.541667,179.933333,49,Good,3
Nevada,NV,2025-03-06,53.041667,7.329167,46,Good,3
Nevada,NV,2025-03-06,53.041667,183.079167,46,Good,3
Nevada,NV,2025-03-07,50.041667,6.770833,40,Good,3
Nevada,NV,2025-03-07,50.041667,172.175,40,Good,3
Nevada,NV,2025-03-08,55.625,3.608333,42,Good,3
Nevada,NV,2025-03-08,55.625,149.620833,42,Good,3
Nevada,NV,2025-03-09,57.0,2.133333,54,Moderate,3
Nevada,NV,2025-03-09,57.0,131.875,54,Moderate,3
Nevada,NV,2025-03-10,60.041667,2.108333,52,Moderate,3
Nevada,NV,2025-03-10,60.041667,162.058333,52,Moderate,3
Nevada,NV,2025-03-11,58.875,5.420833,49,Good,3
Nevada,NV,2025-03-11,58.875,194.841667,49,Good,3
Nevada,NV,2025-03-12,59.375,2.579167,46,Good,3
Nevada,NV,2025-03-12,59.375,206.716667,46,Good,3
Nevada,NV,2025-03-13,54.041667,7.070833,44,Good,3
Nevada,NV,2025-03-13,54.041667,227.733333,44,Good,3
Nevada,NV,2025-03-14,46.916667,4.491667,40,Good,3
Nevada,NV,2025-03-14,46.916667,208.541667,40,Good,3
Nevada,NV,2025-03-15,52.0,3.1875,44,Good,3
Nevada,NV,2025-03-15,52.0,220.520833,44,Good,3
Nevada,NV,2025-03-16,56.416667,1.945833,49,Good,3
Nevada,NV,2025-03-16,56.416667,149.85,49,Good,3
Nevada,NV,2025-03-17,62.458333,6.9125,44,Good,3
Nevada,NV,2025-03-17,62.458333,208.9,44,Good,3
Nevada,NV,2025-03-18,55.875,9.333333,45,Good,3
Nevada,NV,2025-03-18,55.875,218.216667,45,Good,3
Nevada,NV,2025-03-19,53.291667,3.8,43,Good,3
Nevada,NV,2025-03-19,53.291667,103.225,43,Good,3
Nevada,NV,2025-03-20,57.5,2.279167,44,Good,3
Nevada,NV,2025-03-20,57.5,162.858333,44,Good,3
Nevada,NV,2025-03-21,60.25,2.583333,50,Good,3
Nevada,NV,2025-03-21,60.25,149.0,50,Good,3
Nevada,NV,2025-03-22,63.416667,2.895833,47,Good,3
Nevada,NV,2025-03-22,63.416667,149.070833,47,Good,3
Nevada,NV,2025-03-23,69.041667,2.595833,43,Good,3
Nevada,NV,2025-03-23,69.041667,79.591667,43,Good,3
Nevada,NV,2025-03-24,71.666667,2.458333,44,Good,3
Nevada,NV,2025-03-24,71.666667,106.2,44,Good,3
Nevada,NV,2025-03-25,76.125,2.995833,42,Good,3
Nevada,NV,2025-03-25,76.125,93.083333,42,Good,3
Nevada,NV,2025-03-26,76.541667,3.325,53,Moderate,3
Nevada,NV,2025-03-26,76.541667,150.391667,53,Moderate,3
Nevada,NV,2025-03-27,74.916667,6.254167,51,Moderate,3
Nevada,NV,2025-03-27,74.916667,193.3875,51,Moderate,3
Nevada,NV,2025-03-28,70.541667,7.795833,52,Moderate,3
Nevada,NV,2025-03-28,70.541667,225.529167,52,Moderate,3
Nevada,NV,2025-03-29,63.875,4.045833,50,Good,3
Nevada,NV,2025-03-29,63.875,167.279167,50,Good,3
Nevada,NV,2025-03-30,66.958333,5.129167,61,Moderate,3
Nevada,NV,2025-03-30,66.958333,187.408333,61,Moderate,3
Nevada,NV,2025-03-31,69.916667,12.066667,58,Moderate,3
Nevada,NV,2025-03-31,69.916667,241.808333,58,Moderate,3
Nevada,NV,2025-04-01,61.291667,6.304167,48,Good,4
Nevada,NV,2025-04-01,61.291667,229.7875,48,Good,4
Nevada,NV,2025-04-02,54.208333,5.325,45,Good,4
Nevada,NV,2025-04-02,54.208333,204.195833,45,Good,4
Nevada,NV,2025-04-03,52.208333,2.5125,44,Good,4
Nevada,NV,2025-04-03,52.208333,144.391667,44,Good,4
Nevada,NV,2025-04-04,57.708333,6.195833,44,Good,4
Nevada,NV,2025-04-04,57.708333,57.766667,44,Good,4
Nevada,NV,2025-04-05,62.25,5.466667,46,Good,4
Nevada,NV,2025-04-05,62.25,59.9375,46,Good,4
Nevada,NV,2025-04-06,64.375,2.783333,49,Good,4
Nevada,NV,2025-04-06,64.375,152.108333,49,Good,4
Nevada,NV,2025-04-07,68.666667,3.058333,50,Good,4
Nevada,NV,2025-04-07,68.666667,158.708333,50,Good,4
Nevada,NV,2025-04-08,73.291667,3.254167,64,Moderate,4
Nevada,NV,2025-04-08,73.291667,184.604167,64,Moderate,4
Nevada,NV,2025-04-09,76.125,2.820833,87,Moderate,4
Nevada,NV,2025-04-09,76.125,181.75,87,Moderate,4
Nevada,NV,2025-04-10,78.916667,2.754167,87,Moderate,4
Nevada,NV,2025-04-10,78.916667,143.954167,87,Moderate,4
Nevada,NV,2025-04-11,80.583333,3.979167,90,Moderate,4
Nevada,NV,2025-04-11,80.583333,181.9375,90,Moderate,4
Nevada,NV,2025-04-12,80.708333,5.2625,87,Moderate,4
Nevada,NV,2025-04-12,80.708333,216.595833,87,Moderate,4
Nevada,NV,2025-04-13,78.416667,4.479167,77,Moderate,4
Nevada,NV,2025-04-13,78.416667,160.208333,77,Moderate,4
Nevada,NV,2025-04-14,76.708333,3.8125,51,Moderate,4
Nevada,NV,2025-04-14,76.708333,123.691667,51,Moderate,4
Nevada,NV,2025-04-15,78.791667,3.533333,48,Good,4
Nevada,NV,2025-04-15,78.791667,175.5625,48,Good,4
Nevada,NV,2025-04-16,75.583333,5.0875,49,Good,4
Nevada,NV,2025-04-16,75.583333,197.0625,49,Good,4
Nevada,NV,2025-04-17,68.833333,8.529167,54,Moderate,4
Nevada,NV,2025-04-17,68.833333,206.570833,54,Moderate,4
Nevada,NV,2025-04-18,56.75,5.841667,51,Moderate,4
Nevada,NV,2025-04-18,56.75,151.975,51,Moderate,4
Nevada,NV,2025-04-19,61.583333,2.920833,50,Good,4
Nevada,NV,2025-04-19,61.583333,143.633333,50,Good,4
Nevada,NV,2025-04-20,67.125,3.141667,58,Moderate,4
Nevada,NV,2025-04-20,67.125,183.191667,58,Moderate,4
Nevada,NV,2025-04-21,71.458333,3.525,77,Moderate,4
Nevada,NV,2025-04-21,71.458333,174.158333,77,Moderate,4
Nevada,NV,2025-04-22,75.833333,3.7,84,Moderate,4
Nevada,NV,2025-04-22,75.833333,178.5375,84,Moderate,4
Nevada,NV,2025-04-23,78.333333,5.170833,84,Moderate,4
Nevada,NV,2025-04-23,78.333333,208.454167,84,Moderate,4
Nevada,NV,2025-04-24,77.583333,4.508333,84,Moderate,4
Nevada,NV,2025-04-24,77.583333,191.6625,84,Moderate,4
Nevada,NV,2025-04-25,75.291667,8.8375,77,Moderate,4
Nevada,NV,2025-04-25,75.291667,199.6375,77,Moderate,4
Nevada,NV,2025-04-26,67.333333,9.325,77,Moderate,4
Nevada,NV,2025-04-26,67.333333,220.8625,77,Moderate,4
Nevada,NV,2025-04-27,62.291667,8.266667,54,Moderate,4
Nevada,NV,2025-04-27,62.291667,239.4375,54,Moderate,4
Nevada,NV,2025-04-28,67.625,3.4125,51,Moderate,4
Nevada,NV,2025-04-28,67.625,180.133333,51,Moderate,4
Nevada,NV,2025-04-29,70.708333,2.941667,67,Moderate,4
Nevada,NV,2025-04-29,70.708333,152.770833,67,Moderate,4
Nevada,NV,2025-04-30,75.041667,5.079167,74,Moderate,4
Nevada,NV,2025-04-30,75.041667,187.566667,74,Moderate,4
Nevada,NV,2025-05-01,76.208333,2.908333,64,Moderate,5
Nevada,NV,2025-05-01,76.208333,119.125,64,Moderate,5
Nevada,NV,2025-05-02,80.666667,2.708333,84,Moderate,5
Nevada,NV,2025-05-02,80.666667,132.366667,84,Moderate,5
Nevada,NV,2025-05-03,79.125,4.3,71,Moderate,5
Nevada,NV,2025-05-03,79.125,191.675,71,Moderate,5
Nevada,NV,2025-05-04,66.291667,3.945833,54,Moderate,5
Nevada,NV,2025-05-04,66.291667,197.520833,54,Moderate,5
Nevada,NV,2025-05-05,60.458333,2.529167,46,Good,5
Nevada,NV,2025-05-05,60.458333,190.425,46,Good,5
Nevada,NV,2025-05-06,63.0,3.529167,58,Moderate,5
Nevada,NV,2025-05-06,63.0,147.466667,58,Moderate,5
Nevada,NV,2025-05-07,69.25,2.316667,67,Moderate,5
Nevada,NV,2025-05-07,69.25,180.3,67,Moderate,5
Nevada,NV,2025-05-08,78.625,2.35,80,Moderate,5
Nevada,NV,2025-05-08,78.625,185.025,80,Moderate,5
Nevada,NV,2025-05-09,85.458333,2.4625,84,Moderate,5
Nevada,NV,2025-05-09,85.458333,133.833333,84,Moderate,5
Nevada,NV,2025-05-10,88.416667,3.654167,90,Moderate,5
Nevada,NV,2025-05-10,88.416667,175.516667,90,Moderate,5
Nevada,NV,2025-05-11,89.541667,7.3625,87,Moderate,5
Nevada,NV,2025-05-11,89.541667,192.516667,87,Moderate,5
Nevada,NV,2025-05-12,87.541667,9.6875,93,Moderate,5
Nevada,NV,2025-05-12,87.541667,227.533333,93,Moderate,5
Nevada,NV,2025-05-13,72.791667,9.3875,61,Moderate,5
Nevada,NV,2025-05-13,72.791667,219.216667,61,Moderate,5
Nevada,NV,2025-05-14,69.583333,3.870833,51,Moderate,5
Nevada,NV,2025-05-14,69.583333,167.970833,51,Moderate,5
Nevada,NV,2025-05-15,73.875,3.179167,48,Good,5
Nevada,NV,2025-05-15,73.875,191.35,48,Good,5
Nevada,NV,2025-05-16,78.375,3.725,77,Moderate,5
Nevada,NV,2025-05-16,78.375,189.166667,77,Moderate,5
Nevada,NV,2025-05-17,77.791667,8.295833,81,Moderate,5
Nevada,NV,2025-05-17,77.791667,182.3125,81,Moderate,5
Nevada,NV,2025-05-18,71.333333,3.525,61,Moderate,5
Nevada,NV,2025-05-18,71.333333,222.3625,61,Moderate,5
Nevada,NV,2025-05-19,75.708333,5.658333,67,Moderate,5
Nevada,NV,2025-05-19,75.708333,212.479167,67,Moderate,5
Nevada,NV,2025-05-20,79.541667,3.229167,80,Moderate,5
Nevada,NV,2025-05-20,79.541667,153.270833,80,Moderate,5
Nevada,NV,2025-05-21,84.166667,3.966667,101,Unhealthy for Sensitive Groups,5
Nevada,NV,2025-05-21,84.166667,163.0125,101,Unhealthy for Sensitive Groups,5
Nevada,NV,2025-05-22,88.083333,5.120833,101,Unhealthy for Sensitive Groups,5
Nevada,NV,2025-05-22,88.083333,198.0375,101,Unhealthy for Sensitive Groups,5
Nevada,NV,2025-05-23,89.25,5.933333,97,Moderate,5
Nevada,NV,2025-05-23,89.25,205.9875,97,Moderate,5
Nevada,NV,2025-05-24,86.666667,5.454167,119,Unhealthy for Sensitive Groups,5
Nevada,NV,2025-05-24,86.666667,190.6375,119,Unhealthy for Sensitive Groups,5
